id,Day,ROUTE_SURVEYEDCode
27769.0,Wednesday,UTA_1_701_00
27772.0,Wednesday,UTA_1_704_01
27775.0,Wednesday,UTA_1_703_00
27790.0,Wednesday,UTA_1_704_00
27794.0,Wednesday,UTA_1_704_01
27795.0,Wednesday,UTA_1_701_00
27797.0,Wednesday,UTA_1_704_00
27799.0,Wednesday,UTA_1_704_00
27800.0,Wednesday,UTA_1_703_00
27802.0,Wednesday,UTA_1_703_01
27803.0,Wednesday,UTA_1_220_00
27804.0,Wednesday,UTA_1_704_01
27806.0,Wednesday,UTA_1_701_00
27808.0,Wednesday,UTA_1_704_00
27809.0,Wednesday,UTA_1_220_00
27814.0,Wednesday,UTA_1_704_01
27815.0,Wednesday,UTA_1_220_00
27817.0,Wednesday,UTA_1_701_00
27820.0,Wednesday,UTA_1_704_01
27822.0,Wednesday,UTA_1_704_01
27824.0,Wednesday,UTA_1_704_00
27825.0,Wednesday,UTA_1_220_01
27826.0,Wednesday,UTA_1_701_00
27827.0,Wednesday,UTA_1_704_00
27828.0,Wednesday,UTA_1_704_00
27829.0,Wednesday,UTA_1_701_01
27832.0,Wednesday,UTA_1_701_00
27834.0,Wednesday,UTA_1_220_01
27835.0,Wednesday,UTA_1_703_00
27836.0,Wednesday,UTA_1_701_00
27837.0,Wednesday,UTA_1_220_01
27840.0,Wednesday,UTA_1_701_00
27841.0,Wednesday,UTA_1_703_00
27842.0,Wednesday,UTA_1_701_00
27843.0,Wednesday,UTA_1_703_00
27844.0,Wednesday,UTA_1_703_00
27845.0,Wednesday,UTA_1_703_00
27850.0,Wednesday,UTA_1_703_01
27851.0,Wednesday,UTA_1_703_01
27852.0,Wednesday,UTA_1_703_01
27853.0,Wednesday,UTA_1_703_01
27855.0,Wednesday,UTA_1_4_01
27857.0,Wednesday,UTA_1_703_01
27858.0,Wednesday,UTA_1_703_01
27859.0,Wednesday,UTA_1_703_00
27860.0,Wednesday,UTA_1_701_01
27861.0,Wednesday,UTA_1_704_00
27863.0,Wednesday,UTA_1_750_01
27864.0,Wednesday,UTA_1_750_00
27866.0,Wednesday,UTA_1_703_01
27868.0,Wednesday,UTA_1_701_01
27869.0,Wednesday,UTA_1_703_00
27870.0,Wednesday,UTA_1_750_00
27871.0,Wednesday,UTA_1_750_01
27873.0,Wednesday,UTA_1_750_00
27874.0,Wednesday,UTA_1_750_00
27875.0,Wednesday,UTA_1_703_00
27877.0,Wednesday,UTA_1_701_01
27878.0,Wednesday,UTA_1_750_00
27879.0,Wednesday,UTA_1_750_01
27880.0,Wednesday,UTA_1_703_00
27882.0,Wednesday,UTA_1_704_01
27884.0,Wednesday,UTA_1_750_00
27885.0,Wednesday,UTA_1_703_00
27886.0,Wednesday,UTA_1_750_00
27887.0,Wednesday,UTA_1_703_00
27888.0,Wednesday,UTA_1_750_00
27892.0,Wednesday,UTA_1_750_01
27893.0,Wednesday,UTA_1_703_00
27895.0,Wednesday,UTA_1_701_01
27896.0,Wednesday,UTA_1_703_00
27897.0,Wednesday,UTA_1_750_01
27898.0,Wednesday,UTA_1_701_01
27899.0,Wednesday,UTA_1_750_01
27900.0,Wednesday,UTA_1_703_00
27901.0,Wednesday,UTA_1_704_00
27903.0,Wednesday,UTA_1_4_00
27904.0,Wednesday,UTA_1_455_01
27905.0,Wednesday,UTA_1_750_01
27906.0,Wednesday,UTA_1_701_01
27907.0,Wednesday,UTA_1_704_01
27908.0,Wednesday,UTA_1_703_00
27909.0,Wednesday,UTA_1_703_00
27910.0,Wednesday,UTA_1_703_00
27912.0,Wednesday,UTA_1_4_00
27913.0,Wednesday,UTA_1_703_00
27916.0,Wednesday,UTA_1_704_01
27917.0,Wednesday,UTA_1_703_01
27918.0,Wednesday,UTA_1_704_01
27919.0,Wednesday,UTA_1_703_00
27927.0,Wednesday,UTA_1_704_00
27929.0,Wednesday,UTA_1_703_00
27931.0,Wednesday,UTA_1_704_00
27932.0,Wednesday,UTA_1_704_01
27933.0,Wednesday,UTA_1_704_01
27934.0,Wednesday,UTA_1_703_00
27937.0,Wednesday,UTA_1_703_01
27939.0,Wednesday,UTA_1_750_01
27940.0,Wednesday,UTA_1_703_00
27947.0,Wednesday,UTA_1_750_01
27948.0,Wednesday,UTA_1_703_00
27952.0,Wednesday,UTA_1_701_00
27954.0,Wednesday,UTA_1_750_01
27955.0,Wednesday,UTA_1_703_00
27957.0,Wednesday,UTA_1_704_00
27958.0,Wednesday,UTA_1_750_01
27961.0,Wednesday,UTA_1_750_01
27962.0,Wednesday,UTA_1_704_01
27964.0,Wednesday,UTA_1_704_00
27967.0,Wednesday,UTA_1_704_01
27968.0,Wednesday,UTA_1_703_01
27969.0,Wednesday,UTA_1_750_01
27970.0,Wednesday,UTA_1_704_01
27973.0,Wednesday,UTA_1_750_00
27974.0,Wednesday,UTA_1_703_00
27975.0,Wednesday,UTA_1_701_01
27978.0,Wednesday,UTA_1_701_01
27979.0,Wednesday,UTA_1_704_01
27980.0,Wednesday,UTA_1_750_00
27981.0,Wednesday,UTA_1_703_00
27982.0,Wednesday,UTA_1_701_01
27983.0,Wednesday,UTA_1_750_01
27984.0,Wednesday,UTA_1_704_00
27986.0,Wednesday,UTA_1_704_00
27987.0,Wednesday,UTA_1_704_01
27989.0,Wednesday,UTA_1_704_01
27990.0,Wednesday,UTA_1_704_01
27991.0,Wednesday,UTA_1_703_00
27992.0,Wednesday,UTA_1_701_00
27994.0,Wednesday,UTA_1_704_01
27996.0,Wednesday,UTA_1_9_00
27997.0,Wednesday,UTA_1_704_00
27998.0,Wednesday,UTA_1_9_00
28001.0,Wednesday,UTA_1_703_01
28002.0,Wednesday,UTA_1_704_00
28003.0,Wednesday,UTA_1_703_01
28004.0,Wednesday,UTA_1_703_01
28005.0,Wednesday,UTA_1_220_00
28006.0,Wednesday,UTA_1_703_01
28007.0,Wednesday,UTA_1_703_01
28008.0,Wednesday,UTA_1_220_00
28009.0,Wednesday,UTA_1_703_01
28010.0,Wednesday,UTA_1_750_01
28012.0,Wednesday,UTA_1_703_01
28013.0,Wednesday,UTA_1_703_01
28016.0,Wednesday,UTA_1_703_01
28017.0,Wednesday,UTA_1_704_00
28018.0,Wednesday,UTA_1_703_01
28021.0,Wednesday,UTA_1_704_00
28022.0,Wednesday,UTA_1_704_00
28023.0,Wednesday,UTA_1_704_00
28024.0,Wednesday,UTA_1_701_01
28025.0,Wednesday,UTA_1_701_01
28039.0,Wednesday,UTA_1_701_01
28041.0,Wednesday,UTA_1_704_01
28043.0,Wednesday,UTA_1_701_01
28047.0,Wednesday,UTA_1_703_01
28048.0,Wednesday,UTA_1_701_00
28049.0,Wednesday,UTA_1_701_00
28052.0,Wednesday,UTA_1_704_01
28053.0,Wednesday,UTA_1_701_00
28059.0,Wednesday,UTA_1_701_01
28069.0,Wednesday,UTA_1_701_01
28070.0,Wednesday,UTA_1_701_01
28072.0,Wednesday,UTA_1_701_01
28073.0,Wednesday,UTA_1_701_01
28074.0,Wednesday,UTA_1_701_01
28075.0,Wednesday,UTA_1_701_01
28079.0,Thursday,UTA_1_704_01
28080.0,Thursday,OTH_1_SSLC_00
28082.0,Thursday,UTA_1_704_01
28083.0,Thursday,UTA_1_704_00
28084.0,Thursday,UTA_1_703_00
28085.0,Thursday,UTA_1_750_01
28088.0,Thursday,UTA_1_704_00
28089.0,Thursday,UTA_1_750_01
28090.0,Thursday,UTA_1_704_00
28091.0,Thursday,UTA_1_704_00
28092.0,Thursday,UTA_1_704_00
28093.0,Thursday,UTA_1_704_01
28095.0,Thursday,UTA_1_750_00
28098.0,Thursday,UTA_1_703_01
28099.0,Thursday,OTH_1_SSLC_00
28101.0,Thursday,UTA_1_703_01
28103.0,Thursday,UTA_1_704_01
28104.0,Thursday,UTA_1_703_00
28105.0,Thursday,UTA_1_703_01
28106.0,Thursday,UTA_1_704_01
28110.0,Thursday,OTH_1_SSLC_00
28113.0,Thursday,UTA_1_704_01
28116.0,Thursday,UTA_1_704_00
28117.0,Thursday,UTA_1_701_01
28118.0,Thursday,UTA_1_704_00
28119.0,Thursday,OTH_1_SSLC_00
28120.0,Thursday,UTA_1_704_00
28121.0,Thursday,UTA_1_704_00
28125.0,Thursday,UTA_1_704_01
28129.0,Thursday,UTA_1_701_00
28130.0,Thursday,UTA_1_200_00
28131.0,Thursday,UTA_1_200_00
28132.0,Thursday,OTH_1_SSLC_00
28134.0,Thursday,UTA_1_200_00
28136.0,Thursday,UTA_1_704_01
28139.0,Thursday,UTA_1_704_01
28140.0,Thursday,UTA_1_703_01
28141.0,Thursday,UTA_1_704_01
28144.0,Thursday,UTA_1_704_00
28150.0,Thursday,UTA_1_703_01
28151.0,Thursday,UTA_1_701_00
28152.0,Thursday,UTA_1_703_01
28153.0,Thursday,UTA_1_704_01
28155.0,Thursday,UTA_1_703_00
28156.0,Thursday,UTA_1_200_01
28157.0,Thursday,UTA_1_703_00
28159.0,Thursday,UTA_1_200_01
28160.0,Thursday,UTA_1_703_01
28161.0,Thursday,OTH_1_SSLC_00
28162.0,Thursday,UTA_1_704_00
28166.0,Thursday,UTA_1_703_00
28169.0,Thursday,UTA_1_704_01
28170.0,Thursday,UTA_1_703_00
28173.0,Thursday,UTA_1_703_00
28174.0,Thursday,UTA_1_704_01
28175.0,Thursday,UTA_1_703_00
28176.0,Thursday,OTH_1_SSLC_00
28177.0,Thursday,UTA_1_704_01
28180.0,Thursday,OTH_1_SSLC_00
28181.0,Thursday,UTA_1_704_01
28182.0,Thursday,UTA_1_704_01
28183.0,Thursday,UTA_1_704_01
28184.0,Thursday,OTH_1_SSLC_00
28185.0,Thursday,UTA_1_704_01
28186.0,Thursday,UTA_1_703_01
28187.0,Thursday,UTA_1_205_00
28189.0,Thursday,UTA_1_703_01
28190.0,Thursday,OTH_1_SSLC_00
28191.0,Thursday,UTA_1_205_01
28192.0,Thursday,UTA_1_704_01
28194.0,Thursday,UTA_1_704_01
28195.0,Thursday,UTA_1_205_01
28196.0,Thursday,UTA_1_703_00
28200.0,Thursday,OTH_1_SSLC_00
28201.0,Thursday,UTA_1_704_00
28202.0,Thursday,UTA_1_703_00
28204.0,Thursday,UTA_1_703_00
28205.0,Thursday,UTA_1_704_01
28206.0,Thursday,UTA_1_704_01
28207.0,Thursday,UTA_1_33_01
28208.0,Thursday,UTA_1_4_00
28209.0,Thursday,UTA_1_703_00
28210.0,Thursday,UTA_1_704_01
28211.0,Thursday,UTA_1_704_01
28212.0,Thursday,UTA_1_704_01
28213.0,Thursday,UTA_1_704_01
28214.0,Thursday,UTA_1_4_00
28215.0,Thursday,UTA_1_704_01
28219.0,Thursday,UTA_1_4_00
28221.0,Thursday,UTA_1_704_01
28222.0,Thursday,OTH_1_SSLC_00
28225.0,Thursday,UTA_1_704_01
28226.0,Thursday,UTA_1_704_01
28227.0,Thursday,UTA_1_703_01
28229.0,Thursday,UTA_1_704_01
28230.0,Thursday,OTH_1_SSLC_00
28231.0,Thursday,UTA_1_704_01
28232.0,Thursday,UTA_1_704_01
28233.0,Thursday,UTA_1_704_00
28234.0,Thursday,UTA_1_703_01
28235.0,Thursday,UTA_1_704_00
28236.0,Thursday,UTA_1_703_00
28237.0,Thursday,UTA_1_704_00
28238.0,Thursday,UTA_1_704_00
28241.0,Thursday,UTA_1_704_00
28245.0,Thursday,UTA_1_750_00
28247.0,Thursday,UTA_1_704_00
28248.0,Thursday,OTH_1_SSLC_00
28249.0,Thursday,UTA_1_701_00
28251.0,Thursday,UTA_1_703_00
28253.0,Thursday,UTA_1_750_00
28254.0,Thursday,UTA_1_704_01
28255.0,Thursday,UTA_1_750_00
28256.0,Thursday,UTA_1_750_00
28257.0,Thursday,UTA_1_701_00
28258.0,Thursday,OTH_1_SSLC_00
28259.0,Thursday,UTA_1_1_00
28260.0,Thursday,UTA_1_704_00
28261.0,Thursday,UTA_1_1_00
28262.0,Thursday,UTA_1_703_00
28263.0,Thursday,UTA_1_701_00
28266.0,Thursday,UTA_1_1_00
28268.0,Thursday,OTH_1_SSLC_00
28270.0,Thursday,UTA_1_750_00
28271.0,Thursday,UTA_1_1_00
28272.0,Thursday,UTA_1_704_00
28273.0,Thursday,UTA_1_701_01
28274.0,Thursday,UTA_1_701_01
28275.0,Thursday,UTA_1_750_00
28276.0,Thursday,UTA_1_704_01
28277.0,Thursday,UTA_1_701_01
28278.0,Thursday,UTA_1_701_01
28281.0,Thursday,UTA_1_703_00
28282.0,Thursday,UTA_1_750_00
28283.0,Thursday,UTA_1_701_01
28285.0,Thursday,UTA_1_701_00
28286.0,Thursday,UTA_1_704_00
28287.0,Thursday,UTA_1_703_00
28288.0,Thursday,UTA_1_750_01
28289.0,Thursday,UTA_1_704_00
28290.0,Thursday,UTA_1_750_00
28291.0,Thursday,UTA_1_2_01
28294.0,Thursday,UTA_1_701_01
28295.0,Thursday,UTA_1_701_00
28296.0,Thursday,UTA_1_750_00
28298.0,Thursday,UTA_1_704_00
28299.0,Thursday,UTA_1_2_01
28300.0,Thursday,UTA_1_704_00
28302.0,Thursday,OTH_1_SSLC_00
28303.0,Thursday,UTA_1_750_00
28304.0,Thursday,UTA_1_704_00
28306.0,Thursday,UTA_1_750_00
28307.0,Thursday,UTA_1_704_00
28308.0,Thursday,UTA_1_703_00
28310.0,Thursday,UTA_1_703_01
28312.0,Thursday,UTA_1_704_00
28313.0,Thursday,UTA_1_750_00
28315.0,Thursday,UTA_1_750_01
28316.0,Thursday,UTA_1_750_00
28317.0,Thursday,UTA_1_701_00
28319.0,Thursday,UTA_1_750_00
28320.0,Thursday,UTA_1_704_00
28321.0,Thursday,UTA_1_704_00
28322.0,Thursday,UTA_1_750_01
28323.0,Thursday,UTA_1_701_00
28324.0,Thursday,UTA_1_2_01
28325.0,Thursday,UTA_1_703_00
28326.0,Thursday,UTA_1_750_00
28327.0,Thursday,UTA_1_750_01
28329.0,Thursday,UTA_1_704_00
28330.0,Thursday,UTA_1_704_00
28331.0,Thursday,UTA_1_704_01
28332.0,Thursday,UTA_1_750_00
28333.0,Thursday,UTA_1_703_00
28334.0,Thursday,UTA_1_704_01
28335.0,Thursday,UTA_1_750_01
28336.0,Thursday,UTA_1_750_01
28338.0,Thursday,UTA_1_704_01
28339.0,Thursday,UTA_1_750_00
28343.0,Thursday,UTA_1_704_01
28344.0,Thursday,UTA_1_704_01
28346.0,Thursday,UTA_1_704_01
28347.0,Thursday,UTA_1_704_00
28348.0,Thursday,UTA_1_750_01
28350.0,Thursday,UTA_1_704_00
28351.0,Thursday,UTA_1_704_00
28352.0,Thursday,UTA_1_703_00
28354.0,Thursday,UTA_1_704_01
28355.0,Thursday,UTA_1_750_01
28357.0,Thursday,UTA_1_704_00
28358.0,Thursday,UTA_1_704_00
28359.0,Thursday,UTA_1_750_00
28360.0,Thursday,UTA_1_704_00
28361.0,Thursday,UTA_1_750_00
28363.0,Thursday,UTA_1_703_00
28364.0,Thursday,UTA_1_704_00
28365.0,Thursday,UTA_1_750_00
28366.0,Thursday,UTA_1_750_01
28367.0,Thursday,UTA_1_750_00
28368.0,Thursday,UTA_1_704_00
28369.0,Thursday,UTA_1_750_01
28370.0,Thursday,UTA_1_703_00
28371.0,Thursday,UTA_1_704_00
28372.0,Thursday,UTA_1_750_01
28373.0,Thursday,UTA_1_701_00
28374.0,Thursday,UTA_1_704_00
28379.0,Thursday,UTA_1_704_00
28381.0,Thursday,UTA_1_750_01
28385.0,Thursday,UTA_1_701_01
28386.0,Thursday,UTA_1_703_00
28388.0,Thursday,UTA_1_704_00
28391.0,Thursday,UTA_1_703_00
28395.0,Thursday,UTA_1_704_00
28400.0,Thursday,UTA_1_750_01
28402.0,Thursday,UTA_1_703_00
28404.0,Thursday,UTA_1_205_01
28405.0,Thursday,UTA_1_704_00
28406.0,Thursday,UTA_1_701_00
28407.0,Thursday,UTA_1_750_01
28408.0,Thursday,UTA_1_750_00
28409.0,Thursday,UTA_1_750_01
28410.0,Thursday,UTA_1_703_01
28411.0,Thursday,UTA_1_750_00
28412.0,Thursday,UTA_1_703_00
28414.0,Thursday,UTA_1_704_00
28415.0,Thursday,UTA_1_701_01
28417.0,Thursday,UTA_1_704_00
28418.0,Thursday,UTA_1_701_01
28419.0,Thursday,UTA_1_750_00
28421.0,Thursday,UTA_1_701_00
28422.0,Thursday,UTA_1_451_01
28423.0,Thursday,UTA_1_750_01
28424.0,Thursday,UTA_1_704_01
28426.0,Thursday,UTA_1_704_00
28429.0,Thursday,UTA_1_701_01
28430.0,Thursday,UTA_1_701_00
28436.0,Thursday,UTA_1_750_00
28437.0,Thursday,UTA_1_704_00
28441.0,Thursday,UTA_1_703_00
28443.0,Thursday,UTA_1_704_00
28445.0,Thursday,UTA_1_750_00
28446.0,Thursday,UTA_1_704_00
28447.0,Thursday,UTA_1_703_01
28448.0,Thursday,UTA_1_750_00
28452.0,Thursday,UTA_1_703_01
28454.0,Thursday,UTA_1_750_00
28455.0,Thursday,UTA_1_704_01
28457.0,Thursday,UTA_1_704_01
28458.0,Thursday,UTA_1_703_00
28463.0,Thursday,UTA_1_704_01
28466.0,Thursday,UTA_1_703_01
28468.0,Thursday,UTA_1_750_01
28469.0,Thursday,UTA_1_703_01
28471.0,Thursday,UTA_1_750_01
28472.0,Thursday,UTA_1_703_00
28473.0,Thursday,UTA_1_704_01
28474.0,Thursday,UTA_1_704_01
28476.0,Thursday,UTA_1_704_01
28477.0,Thursday,UTA_1_704_01
28479.0,Thursday,UTA_1_704_01
28482.0,Thursday,UTA_1_704_01
28484.0,Thursday,UTA_1_704_00
28485.0,Thursday,UTA_1_704_01
28489.0,Thursday,UTA_1_704_01
28490.0,Thursday,UTA_1_704_00
28491.0,Thursday,UTA_1_704_00
28492.0,Thursday,UTA_1_704_00
28493.0,Thursday,UTA_1_704_00
28494.0,Thursday,UTA_1_704_00
28495.0,Thursday,UTA_1_704_00
28496.0,Thursday,UTA_1_704_00
28497.0,Thursday,UTA_1_704_01
28498.0,Thursday,UTA_1_704_01
28501.0,Thursday,UTA_1_704_01
28502.0,Thursday,UTA_1_704_01
28506.0,Friday,UTA_1_701_00
28508.0,Friday,UTA_1_240_00
28510.0,Friday,UTA_1_701_00
28511.0,Friday,UTA_1_240_00
28513.0,Friday,UTA_1_701_00
28514.0,Friday,UTA_1_701_00
28515.0,Friday,UTA_1_701_00
28516.0,Friday,UTA_1_209_01
28517.0,Friday,UTA_1_701_00
28518.0,Friday,UTA_1_750_00
28520.0,Friday,UTA_1_750_00
28521.0,Friday,UTA_1_72_01
28522.0,Friday,UTA_1_750_00
28528.0,Friday,UTA_1_750_00
28529.0,Friday,UTA_1_701_00
28530.0,Friday,UTA_1_750_00
28532.0,Friday,UTA_1_750_01
28534.0,Friday,UTA_1_750_01
28536.0,Friday,UTA_1_750_01
28539.0,Friday,UTA_1_200_00
28540.0,Friday,UTA_1_750_00
28541.0,Friday,UTA_1_703_01
28542.0,Friday,UTA_1_703_00
28544.0,Friday,UTA_1_701_01
28545.0,Friday,UTA_1_701_01
28547.0,Friday,UTA_1_750_00
28548.0,Friday,UTA_1_701_01
28549.0,Friday,UTA_1_703_00
28550.0,Friday,UTA_1_701_01
28552.0,Friday,UTA_1_750_00
28553.0,Friday,UTA_1_701_01
28554.0,Friday,UTA_1_703_01
28555.0,Friday,UTA_1_701_01
28556.0,Friday,UTA_1_750_01
28557.0,Friday,UTA_1_701_00
28558.0,Friday,UTA_1_703_01
28559.0,Friday,UTA_1_703_01
28560.0,Friday,UTA_1_750_00
28561.0,Friday,UTA_1_703_00
28562.0,Friday,UTA_1_750_00
28565.0,Friday,UTA_1_750_00
28566.0,Friday,UTA_1_701_01
28567.0,Friday,UTA_1_220_01
28569.0,Friday,UTA_1_750_01
28570.0,Friday,UTA_1_701_01
28574.0,Friday,UTA_1_703_00
28575.0,Friday,UTA_1_703_01
28576.0,Friday,UTA_1_704_01
28577.0,Friday,UTA_1_750_01
28580.0,Friday,UTA_1_701_00
28583.0,Friday,UTA_1_750_00
28585.0,Friday,UTA_1_703_00
28588.0,Friday,UTA_1_750_00
28589.0,Friday,UTA_1_703_01
28593.0,Friday,UTA_1_703_01
28594.0,Friday,UTA_1_703_00
28595.0,Friday,UTA_1_750_00
28596.0,Friday,UTA_1_750_00
28597.0,Friday,UTA_1_701_01
28598.0,Friday,UTA_1_701_00
28599.0,Friday,UTA_1_750_00
28601.0,Friday,UTA_1_701_00
28602.0,Friday,UTA_1_701_01
28603.0,Friday,UTA_1_703_01
28604.0,Friday,UTA_1_750_00
28605.0,Friday,UTA_1_750_00
28606.0,Friday,UTA_1_750_00
28607.0,Friday,UTA_1_704_01
28610.0,Friday,UTA_1_704_00
28611.0,Friday,UTA_1_750_00
28612.0,Friday,UTA_1_701_01
28614.0,Friday,UTA_1_750_00
28616.0,Friday,UTA_1_704_01
28617.0,Friday,UTA_1_704_01
28619.0,Friday,UTA_1_701_01
28620.0,Friday,UTA_1_750_00
28621.0,Friday,UTA_1_703_01
28622.0,Friday,UTA_1_701_01
28623.0,Friday,UTA_1_750_00
28624.0,Friday,UTA_1_750_01
28625.0,Friday,UTA_1_701_00
28626.0,Friday,UTA_1_703_01
28627.0,Friday,UTA_1_750_01
28628.0,Friday,UTA_1_750_01
28629.0,Friday,UTA_1_701_01
28630.0,Friday,UTA_1_701_01
28631.0,Friday,UTA_1_703_01
28633.0,Friday,UTA_1_703_01
28635.0,Friday,UTA_1_750_01
28636.0,Friday,UTA_1_703_00
28637.0,Friday,UTA_1_750_00
28639.0,Friday,UTA_1_703_00
28640.0,Friday,UTA_1_704_01
28641.0,Friday,UTA_1_701_00
28643.0,Friday,UTA_1_701_01
28644.0,Friday,UTA_1_703_00
28645.0,Friday,UTA_1_750_00
28651.0,Friday,UTA_1_704_01
28652.0,Friday,UTA_1_701_01
28654.0,Friday,UTA_1_701_01
28656.0,Friday,UTA_1_704_00
28657.0,Friday,UTA_1_750_01
28658.0,Friday,UTA_1_701_00
28660.0,Friday,UTA_1_701_00
28661.0,Friday,UTA_1_701_00
28662.0,Friday,UTA_1_750_01
28667.0,Friday,UTA_1_750_00
28672.0,Friday,UTA_1_701_01
28673.0,Friday,UTA_1_750_01
28674.0,Friday,UTA_1_701_00
28676.0,Friday,UTA_1_750_01
28677.0,Friday,UTA_1_701_00
28678.0,Friday,UTA_1_703_00
28680.0,Friday,UTA_1_750_01
28681.0,Friday,UTA_1_750_01
28682.0,Friday,UTA_1_701_00
28683.0,Friday,UTA_1_701_00
28687.0,Friday,UTA_1_701_00
28689.0,Friday,UTA_1_701_01
28693.0,Friday,UTA_1_704_00
28694.0,Friday,UTA_1_703_00
28695.0,Friday,UTA_1_4_00
28696.0,Friday,UTA_1_701_01
28697.0,Friday,UTA_1_703_00
28698.0,Friday,UTA_1_701_00
28699.0,Friday,UTA_1_704_01
28700.0,Friday,UTA_1_703_01
28703.0,Friday,UTA_1_701_00
28710.0,Friday,UTA_1_703_00
28712.0,Friday,UTA_1_704_00
28713.0,Friday,UTA_1_750_01
28719.0,Friday,UTA_1_704_00
28721.0,Friday,UTA_1_704_00
28726.0,Friday,UTA_1_704_00
28729.0,Friday,UTA_1_703_00
28730.0,Friday,UTA_1_704_01
28731.0,Friday,UTA_1_703_01
28732.0,Friday,UTA_1_704_00
28735.0,Friday,UTA_1_703_00
28737.0,Friday,UTA_1_704_01
28740.0,Saturday,UTA_1_701_01
28741.0,Saturday,UTA_1_701_00
28743.0,Saturday,UTA_1_701_00
28744.0,Saturday,UTA_1_701_00
28745.0,Saturday,UTA_1_701_00
28746.0,Saturday,UTA_1_701_00
28747.0,Saturday,UTA_1_701_01
28749.0,Saturday,UTA_1_701_01
28751.0,Saturday,UTA_1_703_00
28754.0,Saturday,UTA_1_704_01
28755.0,Saturday,UTA_1_704_01
28756.0,Saturday,UTA_1_704_01
28757.0,Saturday,UTA_1_704_00
28758.0,Saturday,UTA_1_704_00
28759.0,Saturday,UTA_1_703_01
28761.0,Saturday,UTA_1_704_01
28762.0,Sunday,UTA_1_972_00
28764.0,Sunday,UTA_1_701_00
28765.0,Sunday,UTA_1_701_00
28767.0,Sunday,UTA_1_701_01
28768.0,Sunday,UTA_1_701_01
28773.0,Sunday,UTA_1_701_01
28775.0,Sunday,UTA_1_701_00
28776.0,Sunday,UTA_1_701_01
28777.0,Sunday,UTA_1_701_00
28778.0,Sunday,UTA_1_701_00
28779.0,Sunday,UTA_1_701_00
28783.0,Sunday,UTA_1_972_00
28784.0,Sunday,UTA_1_701_01
28785.0,Sunday,UTA_1_972_00
28786.0,Sunday,UTA_1_972_00
28787.0,Sunday,UTA_1_972_00
28788.0,Sunday,UTA_1_972_00
28790.0,Sunday,UTA_1_701_01
28791.0,Sunday,UTA_1_972_00
28792.0,Sunday,UTA_1_972_00
28793.0,Sunday,UTA_1_972_00
28794.0,Sunday,UTA_1_701_01
28795.0,Sunday,UTA_1_972_00
28796.0,Sunday,UTA_1_972_00
28797.0,Sunday,UTA_1_701_01
28798.0,Sunday,UTA_1_972_00
28799.0,Sunday,UTA_1_972_00
28800.0,Sunday,UTA_1_972_00
28801.0,Sunday,UTA_1_972_00
28802.0,Sunday,UTA_1_972_00
28803.0,Sunday,UTA_1_972_00
28804.0,Sunday,UTA_1_972_00
28805.0,Sunday,UTA_1_972_00
28806.0,Sunday,UTA_1_9_00
28807.0,Sunday,UTA_1_972_00
28808.0,Sunday,UTA_1_972_01
28809.0,Sunday,UTA_1_972_01
28811.0,Sunday,UTA_1_9_00
28813.0,Sunday,UTA_1_9_01
28815.0,Sunday,UTA_1_9_01
28816.0,Sunday,UTA_1_9_01
28820.0,Monday,UTA_1_704_01
28821.0,Monday,UTA_1_704_01
28822.0,Monday,UTA_1_704_01
28823.0,Monday,UTA_1_704_01
28824.0,Monday,UTA_1_704_01
28825.0,Monday,UTA_1_704_00
28826.0,Monday,UTA_1_704_00
28827.0,Monday,UTA_1_704_00
28828.0,Monday,UTA_1_704_00
28832.0,Monday,UTA_1_850_00
28833.0,Monday,UTA_1_703_01
28834.0,Monday,UTA_1_850_00
28836.0,Monday,UTA_1_704_00
28837.0,Monday,UTA_1_701_01
28838.0,Monday,UTA_1_703_01
28839.0,Monday,UTA_1_850_00
28842.0,Monday,UTA_1_850_00
28845.0,Monday,UTA_1_704_01
28847.0,Monday,UTA_1_850_00
28848.0,Monday,UTA_1_703_00
28849.0,Monday,UTA_1_850_00
28850.0,Monday,UTA_1_750_00
28853.0,Monday,UTA_1_704_01
28854.0,Monday,UTA_1_704_01
28855.0,Monday,UTA_1_703_00
28856.0,Monday,UTA_1_850_00
28858.0,Monday,UTA_1_850_01
28859.0,Monday,UTA_1_703_00
28860.0,Monday,UTA_1_704_01
28861.0,Monday,UTA_1_850_01
28863.0,Monday,UTA_1_703_01
28864.0,Monday,UTA_1_850_01
28865.0,Monday,UTA_1_704_01
28866.0,Monday,UTA_1_703_01
28869.0,Monday,UTA_1_704_01
28872.0,Monday,UTA_1_470_01
28873.0,Monday,UTA_1_850_01
28874.0,Monday,UTA_1_703_01
28875.0,Monday,UTA_1_850_01
28877.0,Monday,UTA_1_703_01
28879.0,Monday,UTA_1_850_01
28880.0,Monday,UTA_1_703_01
28882.0,Monday,UTA_1_703_00
28883.0,Monday,UTA_1_220_01
28887.0,Monday,UTA_1_209_00
28890.0,Monday,UTA_1_209_01
28891.0,Monday,UTA_1_220_00
28896.0,Monday,UTA_1_220_00
28897.0,Monday,UTA_1_704_01
28899.0,Monday,UTA_1_220_00
28900.0,Monday,UTA_1_704_01
28902.0,Monday,UTA_1_850_00
28903.0,Monday,UTA_1_703_01
28909.0,Monday,UTA_1_850_00
28910.0,Monday,UTA_1_703_00
28913.0,Monday,UTA_1_703_00
28914.0,Monday,UTA_1_703_00
